air_temp,dhi,dni,ghi,gti,wind_speed_10m,period_end,period
26,261,418,535,586,4.8,2023-08-16T18:00:00+00:00,PT15M
26,196,548,536,599,4.7,2023-08-16T18:15:00+00:00,PT15M
26,173,565,499,561,4.8,2023-08-16T18:30:00+00:00,PT15M
26,223,347,407,447,4.8,2023-08-16T18:45:00+00:00,PT15M
26,234,207,334,356,4.8,2023-08-16T19:00:00+00:00,PT15M
26,169,375,330,370,4.8,2023-08-16T19:15:00+00:00,PT15M
26,133,435,296,341,4.8,2023-08-16T19:30:00+00:00,PT15M
25,137,256,223,249,4.7,2023-08-16T19:45:00+00:00,PT15M
25,91,379,196,233,4.7,2023-08-16T20:00:00+00:00,PT15M
25,88,94,106,114,4.6,2023-08-16T20:15:00+00:00,PT15M
24,50,167,78,93,4.4,2023-08-16T20:30:00+00:00,PT15M
24,36,35,39,42,4.1,2023-08-16T20:45:00+00:00,PT15M
23,12,0,12,12,3.9,2023-08-16T21:00:00+00:00,PT15M
23,0,0,0,0,3.9,2023-08-16T21:15:00+00:00,PT15M
22,0,0,0,0,3.9,2023-08-16T21:30:00+00:00,PT15M
22,0,0,0,0,4,2023-08-16T21:45:00+00:00,PT15M
21,0,0,0,0,4.1,2023-08-16T22:00:00+00:00,PT15M
21,0,0,0,0,4.1,2023-08-16T22:15:00+00:00,PT15M
21,0,0,0,0,3.9,2023-08-16T22:30:00+00:00,PT15M
21,0,0,0,0,3.8,2023-08-16T22:45:00+00:00,PT15M
21,0,0,0,0,3.7,2023-08-16T23:00:00+00:00,PT15M
21,0,0,0,0,3.6,2023-08-16T23:15:00+00:00,PT15M
20,0,0,0,0,3.6,2023-08-16T23:30:00+00:00,PT15M
20,0,0,0,0,3.5,2023-08-16T23:45:00+00:00,PT15M
20,0,0,0,0,3.5,2023-08-17T00:00:00+00:00,PT15M
20,0,0,0,0,3.4,2023-08-17T00:15:00+00:00,PT15M
20,0,0,0,0,3.4,2023-08-17T00:30:00+00:00,PT15M
19,0,0,0,0,3.3,2023-08-17T00:45:00+00:00,PT15M
19,0,0,0,0,3.3,2023-08-17T01:00:00+00:00,PT15M
19,0,0,0,0,3.2,2023-08-17T01:15:00+00:00,PT15M
19,0,0,0,0,3.1,2023-08-17T01:30:00+00:00,PT15M
19,0,0,0,0,3.1,2023-08-17T01:45:00+00:00,PT15M
19,0,0,0,0,3,2023-08-17T02:00:00+00:00,PT15M
19,0,0,0,0,2.9,2023-08-17T02:15:00+00:00,PT15M
18,0,0,0,0,2.9,2023-08-17T02:30:00+00:00,PT15M
18,0,0,0,0,2.8,2023-08-17T02:45:00+00:00,PT15M
18,0,0,0,0,2.8,2023-08-17T03:00:00+00:00,PT15M
17,0,0,0,0,2.7,2023-08-17T03:15:00+00:00,PT15M
17,0,0,0,0,2.7,2023-08-17T03:30:00+00:00,PT15M
17,0,0,0,0,2.7,2023-08-17T03:45:00+00:00,PT15M
17,0,0,0,0,2.7,2023-08-17T04:00:00+00:00,PT15M
17,0,0,0,0,2.7,2023-08-17T04:15:00+00:00,PT15M
17,0,0,0,0,2.7,2023-08-17T04:30:00+00:00,PT15M
16,0,0,0,0,2.6,2023-08-17T04:45:00+00:00,PT15M
16,0,0,0,0,2.6,2023-08-17T05:00:00+00:00,PT15M
16,0,0,0,0,2.5,2023-08-17T05:15:00+00:00,PT15M
16,0,0,0,0,2.5,2023-08-17T05:30:00+00:00,PT15M
16,0,0,0,0,2.5,2023-08-17T05:45:00+00:00,PT15M
16,0,0,0,0,2.4,2023-08-17T06:00:00+00:00,PT15M
16,0,0,0,0,2.4,2023-08-17T06:15:00+00:00,PT15M
15,0,0,0,0,2.5,2023-08-17T06:30:00+00:00,PT15M
15,0,0,0,0,2.5,2023-08-17T06:45:00+00:00,PT15M
15,0,0,0,0,2.5,2023-08-17T07:00:00+00:00,PT15M
15,0,0,0,0,2.6,2023-08-17T07:15:00+00:00,PT15M
15,0,0,0,0,2.6,2023-08-17T07:30:00+00:00,PT15M
15,0,0,0,0,2.7,2023-08-17T07:45:00+00:00,PT15M
15,0,0,0,0,2.8,2023-08-17T08:00:00+00:00,PT15M
15,0,0,0,0,2.8,2023-08-17T08:15:00+00:00,PT15M
15,0,0,0,0,2.9,2023-08-17T08:30:00+00:00,PT15M
15,0,0,0,0,3,2023-08-17T08:45:00+00:00,PT15M
14,0,0,0,0,3.1,2023-08-17T09:00:00+00:00,PT15M
15,0,0,0,0,3.1,2023-08-17T09:15:00+00:00,PT15M
15,0,0,0,0,3.2,2023-08-17T09:30:00+00:00,PT15M
16,8,0,8,8,3.2,2023-08-17T09:45:00+00:00,PT15M
16,35,37,39,42,3.3,2023-08-17T10:00:00+00:00,PT15M
17,59,145,81,94,3.4,2023-08-17T10:15:00+00:00,PT15M
17,57,447,148,189,3.6,2023-08-17T10:30:00+00:00,PT15M
18,51,641,216,274,3.8,2023-08-17T10:45:00+00:00,PT15M
18,55,702,276,341,3.9,2023-08-17T11:00:00+00:00,PT15M
19,59,750,336,406,4.2,2023-08-17T11:15:00+00:00,PT15M
19,62,789,394,470,4.5,2023-08-17T11:30:00+00:00,PT15M
19,64,821,452,532,4.8,2023-08-17T11:45:00+00:00,PT15M
20,65,850,508,592,5.2,2023-08-17T12:00:00+00:00,PT15M
20,65,874,561,649,5.4,2023-08-17T12:15:00+00:00,PT15M
21,65,895,612,703,5.5,2023-08-17T12:30:00+00:00,PT15M
21,65,911,659,753,5.6,2023-08-17T12:45:00+00:00,PT15M
21,67,922,702,799,5.6,2023-08-17T13:00:00+00:00,PT15M
22,68,932,742,842,5.6,2023-08-17T13:15:00+00:00,PT15M
22,69,940,778,880,5.5,2023-08-17T13:30:00+00:00,PT15M
23,70,947,811,914,5.4,2023-08-17T13:45:00+00:00,PT15M
23,71,953,839,943,5.3,2023-08-17T14:00:00+00:00,PT15M
23,72,958,862,968,5.1,2023-08-17T14:15:00+00:00,PT15M
24,72,961,881,988,5,2023-08-17T14:30:00+00:00,PT15M
25,73,964,896,1003,4.8,2023-08-17T14:45:00+00:00,PT15M
25,104,907,887,990,4.6,2023-08-17T15:00:00+00:00,PT15M
26,138,846,872,971,4.4,2023-08-17T15:15:00+00:00,PT15M
26,176,776,849,943,4.3,2023-08-17T15:30:00+00:00,PT15M
26,189,750,837,928,4.1,2023-08-17T15:45:00+00:00,PT15M
26,208,709,815,902,4,2023-08-17T16:00:00+00:00,PT15M
26,291,532,741,809,3.8,2023-08-17T16:15:00+00:00,PT15M
26,309,483,709,771,3.7,2023-08-17T16:30:00+00:00,PT15M
26,285,518,704,769,3.6,2023-08-17T16:45:00+00:00,PT15M
27,312,433,653,707,3.5,2023-08-17T17:00:00+00:00,PT15M
27,314,400,618,667,3.4,2023-08-17T17:15:00+00:00,PT15M
27,314,359,577,621,3.3,2023-08-17T17:30:00+00:00,PT15M
27,318,305,530,567,3.3,2023-08-17T17:45:00+00:00,PT15M
27,212,549,574,638,3.2,2023-08-17T18:00:00+00:00,PT15M
27,267,341,479,519,3.1,2023-08-17T18:15:00+00:00,PT15M
27,252,320,437,474,3,2023-08-17T18:30:00+00:00,PT15M
27,186,474,437,489,3,2023-08-17T18:45:00+00:00,PT15M
27,162,488,397,450,2.9,2023-08-17T19:00:00+00:00,PT15M
27,162,402,336,379,2.9,2023-08-17T19:15:00+00:00,PT15M
27,141,386,288,327,2.9,2023-08-17T19:30:00+00:00,PT15M
26,139,262,225,252,2.9,2023-08-17T19:45:00+00:00,PT15M
26,68,545,217,267,2.9,2023-08-17T20:00:00+00:00,PT15M
26,65,433,156,197,2.8,2023-08-17T20:15:00+00:00,PT15M
26,53,307,101,129,2.7,2023-08-17T20:30:00+00:00,PT15M
25,39,25,42,44,2.6,2023-08-17T20:45:00+00:00,PT15M
25,11,0,11,11,2.5,2023-08-17T21:00:00+00:00,PT15M
24,0,0,0,0,2.5,2023-08-17T21:15:00+00:00,PT15M
24,0,0,0,0,2.5,2023-08-17T21:30:00+00:00,PT15M
23,0,0,0,0,2.5,2023-08-17T21:45:00+00:00,PT15M
22,0,0,0,0,2.5,2023-08-17T22:00:00+00:00,PT15M
22,0,0,0,0,2.5,2023-08-17T22:15:00+00:00,PT15M
22,0,0,0,0,2.5,2023-08-17T22:30:00+00:00,PT15M
22,0,0,0,0,2.5,2023-08-17T22:45:00+00:00,PT15M
22,0,0,0,0,2.5,2023-08-17T23:00:00+00:00,PT15M
21,0,0,0,0,2.5,2023-08-17T23:15:00+00:00,PT15M
21,0,0,0,0,2.5,2023-08-17T23:30:00+00:00,PT15M
21,0,0,0,0,2.4,2023-08-17T23:45:00+00:00,PT15M
21,0,0,0,0,2.4,2023-08-18T00:00:00+00:00,PT15M
20,0,0,0,0,2.4,2023-08-18T00:15:00+00:00,PT15M
20,0,0,0,0,2.3,2023-08-18T00:30:00+00:00,PT15M
20,0,0,0,0,2.3,2023-08-18T00:45:00+00:00,PT15M
20,0,0,0,0,2.2,2023-08-18T01:00:00+00:00,PT15M
20,0,0,0,0,2.2,2023-08-18T01:15:00+00:00,PT15M
20,0,0,0,0,2.2,2023-08-18T01:30:00+00:00,PT15M
20,0,0,0,0,2.1,2023-08-18T01:45:00+00:00,PT15M
20,0,0,0,0,2.1,2023-08-18T02:00:00+00:00,PT15M
19,0,0,0,0,2.1,2023-08-18T02:15:00+00:00,PT15M
19,0,0,0,0,2.1,2023-08-18T02:30:00+00:00,PT15M
19,0,0,0,0,2,2023-08-18T02:45:00+00:00,PT15M
18,0,0,0,0,2,2023-08-18T03:00:00+00:00,PT15M
18,0,0,0,0,1.9,2023-08-18T03:15:00+00:00,PT15M
18,0,0,0,0,1.9,2023-08-18T03:30:00+00:00,PT15M
18,0,0,0,0,1.9,2023-08-18T03:45:00+00:00,PT15M
18,0,0,0,0,1.9,2023-08-18T04:00:00+00:00,PT15M
17,0,0,0,0,1.9,2023-08-18T04:15:00+00:00,PT15M
17,0,0,0,0,1.9,2023-08-18T04:30:00+00:00,PT15M
17,0,0,0,0,1.8,2023-08-18T04:45:00+00:00,PT15M
17,0,0,0,0,1.8,2023-08-18T05:00:00+00:00,PT15M
17,0,0,0,0,1.8,2023-08-18T05:15:00+00:00,PT15M
17,0,0,0,0,1.9,2023-08-18T05:30:00+00:00,PT15M
17,0,0,0,0,1.9,2023-08-18T05:45:00+00:00,PT15M
17,0,0,0,0,2,2023-08-18T06:00:00+00:00,PT15M
17,0,0,0,0,2,2023-08-18T06:15:00+00:00,PT15M
16,0,0,0,0,2,2023-08-18T06:30:00+00:00,PT15M
16,0,0,0,0,2,2023-08-18T06:45:00+00:00,PT15M
16,0,0,0,0,2,2023-08-18T07:00:00+00:00,PT15M
16,0,0,0,0,2,2023-08-18T07:15:00+00:00,PT15M
16,0,0,0,0,1.9,2023-08-18T07:30:00+00:00,PT15M
16,0,0,0,0,1.9,2023-08-18T07:45:00+00:00,PT15M
16,0,0,0,0,1.9,2023-08-18T08:00:00+00:00,PT15M
16,0,0,0,0,1.9,2023-08-18T08:15:00+00:00,PT15M
16,0,0,0,0,1.9,2023-08-18T08:30:00+00:00,PT15M
16,0,0,0,0,2,2023-08-18T08:45:00+00:00,PT15M
16,0,0,0,0,2,2023-08-18T09:00:00+00:00,PT15M
16,0,0,0,0,2.1,2023-08-18T09:15:00+00:00,PT15M
17,0,0,0,0,2.1,2023-08-18T09:30:00+00:00,PT15M
17,7,47,11,14,2.1,2023-08-18T09:45:00+00:00,PT15M
18,24,312,53,78,2.1,2023-08-18T10:00:00+00:00,PT15M
18,40,436,101,139,2.2,2023-08-18T10:15:00+00:00,PT15M
19,43,590,162,213,2.3,2023-08-18T10:30:00+00:00,PT15M
19,49,663,221,280,2.4,2023-08-18T10:45:00+00:00,PT15M
20,54,719,281,347,2.5,2023-08-18T11:00:00+00:00,PT15M
20,58,763,342,412,2.7,2023-08-18T11:15:00+00:00,PT15M
21,62,798,401,476,2.9,2023-08-18T11:30:00+00:00,PT15M
21,65,828,458,538,3.1,2023-08-18T11:45:00+00:00,PT15M
22,67,854,514,598,3.3,2023-08-18T12:00:00+00:00,PT15M
22,68,876,568,655,3.4,2023-08-18T12:15:00+00:00,PT15M
23,69,895,618,709,3.5,2023-08-18T12:30:00+00:00,PT15M
23,70,910,666,759,3.6,2023-08-18T12:45:00+00:00,PT15M
24,72,922,710,806,3.7,2023-08-18T13:00:00+00:00,PT15M
24,73,932,750,848,3.7,2023-08-18T13:15:00+00:00,PT15M
25,74,940,786,887,3.5,2023-08-18T13:30:00+00:00,PT15M
25,75,947,819,921,3.3,2023-08-18T13:45:00+00:00,PT15M
25,76,953,847,950,3.2,2023-08-18T14:00:00+00:00,PT15M
26,224,669,779,860,3,2023-08-18T14:15:00+00:00,PT15M
26,237,654,790,870,2.7,2023-08-18T14:30:00+00:00,PT15M
27,277,583,776,849,2.5,2023-08-18T14:45:00+00:00,PT15M
28,343,454,736,794,2.3,2023-08-18T15:00:00+00:00,PT15M
28,353,436,732,788,2.1,2023-08-18T15:15:00+00:00,PT15M
28,326,493,755,818,2,2023-08-18T15:30:00+00:00,PT15M
28,303,537,768,836,1.8,2023-08-18T15:45:00+00:00,PT15M
28,319,497,746,809,1.7,2023-08-18T16:00:00+00:00,PT15M
28,329,465,723,782,1.6,2023-08-18T16:15:00+00:00,PT15M
29,335,438,699,754,1.5,2023-08-18T16:30:00+00:00,PT15M
29,308,478,697,756,1.5,2023-08-18T16:45:00+00:00,PT15M
29,290,496,682,743,1.4,2023-08-18T17:00:00+00:00,PT15M
29,298,451,642,698,1.4,2023-08-18T17:15:00+00:00,PT15M
29,321,359,583,626,1.3,2023-08-18T17:30:00+00:00,PT15M
29,290,397,568,616,1.3,2023-08-18T17:45:00+00:00,PT15M
29,181,644,607,679,1.2,2023-08-18T18:00:00+00:00,PT15M
29,90,847,617,704,1.2,2023-08-18T18:15:00+00:00,PT15M
29,78,854,573,659,1.1,2023-08-18T18:30:00+00:00,PT15M
29,75,835,521,603,1.1,2023-08-18T18:45:00+00:00,PT15M
29,72,811,466,544,1,2023-08-18T19:00:00+00:00,PT15M
29,70,778,408,482,1,2023-08-18T19:15:00+00:00,PT15M
29,65,746,350,419,1,2023-08-18T19:30:00+00:00,PT15M
29,60,701,290,354,1,2023-08-18T19:45:00+00:00,PT15M
29,55,642,230,287,1,2023-08-18T20:00:00+00:00,PT15M
28,49,567,170,220,1,2023-08-18T20:15:00+00:00,PT15M
28,40,466,112,153,1.1,2023-08-18T20:30:00+00:00,PT15M
27,39,121,51,62,1.3,2023-08-18T20:45:00+00:00,PT15M
26,12,0,12,12,1.5,2023-08-18T21:00:00+00:00,PT15M
26,0,0,0,0,1.6,2023-08-18T21:15:00+00:00,PT15M
25,0,0,0,0,1.6,2023-08-18T21:30:00+00:00,PT15M
24,0,0,0,0,1.7,2023-08-18T21:45:00+00:00,PT15M
23,0,0,0,0,1.8,2023-08-18T22:00:00+00:00,PT15M
23,0,0,0,0,1.8,2023-08-18T22:15:00+00:00,PT15M
23,0,0,0,0,1.8,2023-08-18T22:30:00+00:00,PT15M
23,0,0,0,0,1.8,2023-08-18T22:45:00+00:00,PT15M
23,0,0,0,0,1.8,2023-08-18T23:00:00+00:00,PT15M
23,0,0,0,0,1.9,2023-08-18T23:15:00+00:00,PT15M
23,0,0,0,0,1.9,2023-08-18T23:30:00+00:00,PT15M
22,0,0,0,0,1.9,2023-08-18T23:45:00+00:00,PT15M
22,0,0,0,0,1.9,2023-08-19T00:00:00+00:00,PT15M
22,0,0,0,0,1.9,2023-08-19T00:15:00+00:00,PT15M
22,0,0,0,0,1.9,2023-08-19T00:30:00+00:00,PT15M
22,0,0,0,0,2,2023-08-19T00:45:00+00:00,PT15M
22,0,0,0,0,2,2023-08-19T01:00:00+00:00,PT15M
21,0,0,0,0,2,2023-08-19T01:15:00+00:00,PT15M
21,0,0,0,0,2,2023-08-19T01:30:00+00:00,PT15M
21,0,0,0,0,1.9,2023-08-19T01:45:00+00:00,PT15M
21,0,0,0,0,1.9,2023-08-19T02:00:00+00:00,PT15M
21,0,0,0,0,1.9,2023-08-19T02:15:00+00:00,PT15M
20,0,0,0,0,1.9,2023-08-19T02:30:00+00:00,PT15M
20,0,0,0,0,1.9,2023-08-19T02:45:00+00:00,PT15M
19,0,0,0,0,1.9,2023-08-19T03:00:00+00:00,PT15M
19,0,0,0,0,1.9,2023-08-19T03:15:00+00:00,PT15M
19,0,0,0,0,1.9,2023-08-19T03:30:00+00:00,PT15M
19,0,0,0,0,1.9,2023-08-19T03:45:00+00:00,PT15M
19,0,0,0,0,1.9,2023-08-19T04:00:00+00:00,PT15M
19,0,0,0,0,1.9,2023-08-19T04:15:00+00:00,PT15M
18,0,0,0,0,1.9,2023-08-19T04:30:00+00:00,PT15M
18,0,0,0,0,1.9,2023-08-19T04:45:00+00:00,PT15M
18,0,0,0,0,1.9,2023-08-19T05:00:00+00:00,PT15M
18,0,0,0,0,1.9,2023-08-19T05:15:00+00:00,PT15M
18,0,0,0,0,1.9,2023-08-19T05:30:00+00:00,PT15M
17,0,0,0,0,2,2023-08-19T05:45:00+00:00,PT15M
17,0,0,0,0,2,2023-08-19T06:00:00+00:00,PT15M
17,0,0,0,0,2.1,2023-08-19T06:15:00+00:00,PT15M
17,0,0,0,0,2.1,2023-08-19T06:30:00+00:00,PT15M
17,0,0,0,0,2.1,2023-08-19T06:45:00+00:00,PT15M
17,0,0,0,0,2.1,2023-08-19T07:00:00+00:00,PT15M
17,0,0,0,0,2,2023-08-19T07:15:00+00:00,PT15M
17,0,0,0,0,1.8,2023-08-19T07:30:00+00:00,PT15M
17,0,0,0,0,1.7,2023-08-19T07:45:00+00:00,PT15M
17,0,0,0,0,1.5,2023-08-19T08:00:00+00:00,PT15M
17,0,0,0,0,1.4,2023-08-19T08:15:00+00:00,PT15M
17,0,0,0,0,1.4,2023-08-19T08:30:00+00:00,PT15M
17,0,0,0,0,1.3,2023-08-19T08:45:00+00:00,PT15M
17,0,0,0,0,1.2,2023-08-19T09:00:00+00:00,PT15M
18,0,0,0,0,1.2,2023-08-19T09:15:00+00:00,PT15M
18,0,0,0,0,1.2,2023-08-19T09:30:00+00:00,PT15M
18,7,0,7,7,1.2,2023-08-19T09:45:00+00:00,PT15M
19,24,0,24,24,1.2,2023-08-19T10:00:00+00:00,PT15M
19,44,0,44,44,1.2,2023-08-19T10:15:00+00:00,PT15M
20,80,0,80,79,1.1,2023-08-19T10:30:00+00:00,PT15M
20,113,227,173,195,1.1,2023-08-19T10:45:00+00:00,PT15M
21,145,210,213,233,1,2023-08-19T11:00:00+00:00,PT15M
21,188,134,239,251,1,2023-08-19T11:15:00+00:00,PT15M
22,209,185,289,307,1,2023-08-19T11:30:00+00:00,PT15M
22,228,228,337,361,1,2023-08-19T11:45:00+00:00,PT15M
23,216,371,412,452,1.1,2023-08-19T12:00:00+00:00,PT15M
24,172,574,502,563,1.2,2023-08-19T12:15:00+00:00,PT15M
24,142,700,575,649,1.4,2023-08-19T12:30:00+00:00,PT15M
24,125,776,635,717,1.6,2023-08-19T12:45:00+00:00,PT15M
25,112,826,687,774,1.8,2023-08-19T13:00:00+00:00,PT15M
25,94,885,739,832,1.9,2023-08-19T13:15:00+00:00,PT15M
26,95,894,775,870,2,2023-08-19T13:30:00+00:00,PT15M
26,97,901,807,904,2,2023-08-19T13:45:00+00:00,PT15M
26,99,906,834,933,2.1,2023-08-19T14:00:00+00:00,PT15M
26,101,909,857,957,2.1,2023-08-19T14:15:00+00:00,PT15M
27,179,767,829,918,2.2,2023-08-19T14:30:00+00:00,PT15M
28,238,660,806,886,2.3,2023-08-19T14:45:00+00:00,PT15M
28,324,495,754,816,2.6,2023-08-19T15:00:00+00:00,PT15M
29,348,450,741,798,2.8,2023-08-19T15:15:00+00:00,PT15M
29,425,260,652,682,2.9,2023-08-19T15:30:00+00:00,PT15M
28,447,6,452,446,3,2023-08-19T15:45:00+00:00,PT15M
28,441,212,623,646,3.1,2023-08-19T16:00:00+00:00,PT15M
28,312,504,740,802,3.2,2023-08-19T16:15:00+00:00,PT15M
28,273,572,750,820,3.3,2023-08-19T16:30:00+00:00,PT15M
28,280,540,720,786,3.4,2023-08-19T16:45:00+00:00,PT15M
28,401,227,581,607,3.5,2023-08-19T17:00:00+00:00,PT15M
28,417,140,524,538,3.5,2023-08-19T17:15:00+00:00,PT15M
28,353,273,554,586,3.5,2023-08-19T17:30:00+00:00,PT15M
28,250,500,600,658,3.5,2023-08-19T17:45:00+00:00,PT15M
28,173,657,609,681,3.5,2023-08-19T18:00:00+00:00,PT15M
28,155,668,573,644,3.5,2023-08-19T18:15:00+00:00,PT15M
28,141,668,530,600,3.4,2023-08-19T18:30:00+00:00,PT15M
28,242,104,299,308,3.3,2023-08-19T18:45:00+00:00,PT15M
28,128,0,128,126,3.2,2023-08-19T19:00:00+00:00,PT15M
27,114,0,114,112,3.1,2023-08-19T19:15:00+00:00,PT15M
27,95,0,95,93,2.9,2023-08-19T19:30:00+00:00,PT15M
27,54,0,54,53,2.8,2023-08-19T19:45:00+00:00,PT15M
27,61,0,61,60,2.7,2023-08-19T20:00:00+00:00,PT15M
27,66,0,66,65,2.5,2023-08-19T20:15:00+00:00,PT15M
26,40,0,40,39,2.2,2023-08-19T20:30:00+00:00,PT15M
26,25,0,25,25,2,2023-08-19T20:45:00+00:00,PT15M
26,7,0,7,7,1.7,2023-08-19T21:00:00+00:00,PT15M
25,0,0,0,0,1.7,2023-08-19T21:15:00+00:00,PT15M
25,0,0,0,0,1.8,2023-08-19T21:30:00+00:00,PT15M
24,0,0,0,0,1.9,2023-08-19T21:45:00+00:00,PT15M
24,0,0,0,0,2,2023-08-19T22:00:00+00:00,PT15M
23,0,0,0,0,2,2023-08-19T22:15:00+00:00,PT15M
23,0,0,0,0,2,2023-08-19T22:30:00+00:00,PT15M
23,0,0,0,0,2.1,2023-08-19T22:45:00+00:00,PT15M
23,0,0,0,0,2.1,2023-08-19T23:00:00+00:00,PT15M
23,0,0,0,0,2.1,2023-08-19T23:15:00+00:00,PT15M
22,0,0,0,0,2.1,2023-08-19T23:30:00+00:00,PT15M
22,0,0,0,0,2.1,2023-08-19T23:45:00+00:00,PT15M
22,0,0,0,0,2.1,2023-08-20T00:00:00+00:00,PT15M
21,0,0,0,0,2.1,2023-08-20T00:15:00+00:00,PT15M
21,0,0,0,0,2.1,2023-08-20T00:30:00+00:00,PT15M
21,0,0,0,0,2.1,2023-08-20T00:45:00+00:00,PT15M
21,0,0,0,0,2.1,2023-08-20T01:00:00+00:00,PT15M
21,0,0,0,0,2,2023-08-20T01:15:00+00:00,PT15M
20,0,0,0,0,2,2023-08-20T01:30:00+00:00,PT15M
20,0,0,0,0,2,2023-08-20T01:45:00+00:00,PT15M
20,0,0,0,0,2,2023-08-20T02:00:00+00:00,PT15M
20,0,0,0,0,1.9,2023-08-20T02:15:00+00:00,PT15M
19,0,0,0,0,1.8,2023-08-20T02:30:00+00:00,PT15M
19,0,0,0,0,1.8,2023-08-20T02:45:00+00:00,PT15M
19,0,0,0,0,1.7,2023-08-20T03:00:00+00:00,PT15M
18,0,0,0,0,1.7,2023-08-20T03:15:00+00:00,PT15M
18,0,0,0,0,1.7,2023-08-20T03:30:00+00:00,PT15M
18,0,0,0,0,1.8,2023-08-20T03:45:00+00:00,PT15M
18,0,0,0,0,1.8,2023-08-20T04:00:00+00:00,PT15M
17,0,0,0,0,1.9,2023-08-20T04:15:00+00:00,PT15M
17,0,0,0,0,1.9,2023-08-20T04:30:00+00:00,PT15M
17,0,0,0,0,2,2023-08-20T04:45:00+00:00,PT15M
17,0,0,0,0,2.1,2023-08-20T05:00:00+00:00,PT15M
17,0,0,0,0,2,2023-08-20T05:15:00+00:00,PT15M
17,0,0,0,0,1.9,2023-08-20T05:30:00+00:00,PT15M
17,0,0,0,0,1.8,2023-08-20T05:45:00+00:00,PT15M
17,0,0,0,0,1.7,2023-08-20T06:00:00+00:00,PT15M
16,0,0,0,0,1.6,2023-08-20T06:15:00+00:00,PT15M
16,0,0,0,0,1.5,2023-08-20T06:30:00+00:00,PT15M
16,0,0,0,0,1.4,2023-08-20T06:45:00+00:00,PT15M
16,0,0,0,0,1.4,2023-08-20T07:00:00+00:00,PT15M
16,0,0,0,0,1.3,2023-08-20T07:15:00+00:00,PT15M
16,0,0,0,0,1.3,2023-08-20T07:30:00+00:00,PT15M
16,0,0,0,0,1.2,2023-08-20T07:45:00+00:00,PT15M
16,0,0,0,0,1.2,2023-08-20T08:00:00+00:00,PT15M
16,0,0,0,0,1.2,2023-08-20T08:15:00+00:00,PT15M
16,0,0,0,0,1.2,2023-08-20T08:30:00+00:00,PT15M
16,0,0,0,0,1.3,2023-08-20T08:45:00+00:00,PT15M
16,0,0,0,0,1.3,2023-08-20T09:00:00+00:00,PT15M
16,0,0,0,0,1.3,2023-08-20T09:15:00+00:00,PT15M
16,0,0,0,0,1.3,2023-08-20T09:30:00+00:00,PT15M
17,10,0,10,10,1.3,2023-08-20T09:45:00+00:00,PT15M
17,37,61,43,48,1.3,2023-08-20T10:00:00+00:00,PT15M
18,66,97,80,89,1.3,2023-08-20T10:15:00+00:00,PT15M
18,90,175,127,143,1.4,2023-08-20T10:30:00+00:00,PT15M
19,86,424,199,237,1.4,2023-08-20T10:45:00+00:00,PT15M
20,99,481,254,299,1.5,2023-08-20T11:00:00+00:00,PT15M
21,75,685,334,396,1.6,2023-08-20T11:15:00+00:00,PT15M
22,81,724,392,460,1.7,2023-08-20T11:30:00+00:00,PT15M
22,85,756,449,521,1.9,2023-08-20T11:45:00+00:00,PT15M
23,89,783,504,580,2.1,2023-08-20T12:00:00+00:00,PT15M
23,92,806,557,636,2.2,2023-08-20T12:15:00+00:00,PT15M
24,95,825,607,690,2.4,2023-08-20T12:30:00+00:00,PT15M
24,99,839,653,739,2.5,2023-08-20T12:45:00+00:00,PT15M
25,103,849,696,784,2.7,2023-08-20T13:00:00+00:00,PT15M
25,107,857,735,826,2.8,2023-08-20T13:15:00+00:00,PT15M
26,111,864,771,863,2.8,2023-08-20T13:30:00+00:00,PT15M
26,115,869,802,896,2.9,2023-08-20T13:45:00+00:00,PT15M
27,118,873,829,924,3,2023-08-20T14:00:00+00:00,PT15M
27,122,875,852,948,3.1,2023-08-20T14:15:00+00:00,PT15M
28,222,691,810,892,3.2,2023-08-20T14:30:00+00:00,PT15M
29,189,762,846,934,3.3,2023-08-20T14:45:00+00:00,PT15M
29,182,779,860,950,3.6,2023-08-20T15:00:00+00:00,PT15M
30,259,634,814,891,3.7,2023-08-20T15:15:00+00:00,PT15M
30,275,603,803,876,3.7,2023-08-20T15:30:00+00:00,PT15M
30,283,586,794,865,3.7,2023-08-20T15:45:00+00:00,PT15M
31,345,452,736,791,3.7,2023-08-20T16:00:00+00:00,PT15M
31,387,350,685,728,3.7,2023-08-20T16:15:00+00:00,PT15M
30,394,314,657,695,3.8,2023-08-20T16:30:00+00:00,PT15M
30,402,272,625,657,3.9,2023-08-20T16:45:00+00:00,PT15M
30,332,412,660,710,4,2023-08-20T17:00:00+00:00,PT15M
30,277,512,670,730,4,2023-08-20T17:15:00+00:00,PT15M
30,240,570,660,726,4.1,2023-08-20T17:30:00+00:00,PT15M
30,220,586,633,699,4.1,2023-08-20T17:45:00+00:00,PT15M
29,210,577,594,658,4.1,2023-08-20T18:00:00+00:00,PT15M
29,131,748,599,676,4.1,2023-08-20T18:15:00+00:00,PT15M
29,124,732,551,625,4.1,2023-08-20T18:30:00+00:00,PT15M
29,121,702,497,568,4.1,2023-08-20T18:45:00+00:00,PT15M
29,115,669,442,508,4,2023-08-20T19:00:00+00:00,PT15M
29,109,631,385,446,3.9,2023-08-20T19:15:00+00:00,PT15M
